timestamp,district_id,lat,lng,pm25,pm10,aqi,weather_temp,weather_humidity,vehicle_count,avg_speed_kmh,incident_flag,consumption_kwh,peak_demand_kw,renewable_pct,route_id,passenger_count,capacity,delay_min,water_liters,waste_kg
2020-05-24 07:00:00,D05,18.6279,73.8009,19.331666666666667,63.89083333333333,67.16666666666667,30.87968057683616,58.77682911098819,656,41.8,0,541.54,704.0,17.8,R05,27,80,28.9,35083.6,395.1
2020-05-24 08:00:00,D05,18.6279,73.8009,19.433333333333334,63.50666666666667,67.33333333333333,30.802231677558847,58.82148265034717,1090,27.4,0,500.9,651.17,11.4,R04,54,80,47.0,36656.8,571.2
2020-05-24 09:00:00,D05,18.6279,73.8009,19.535,63.1225,67.5,30.72478277828154,58.86613618970616,1106,33.3,0,610.1,793.13,10.6,R05,64,80,82.7,36226.5,537.3
2020-05-24 10:00:00,D05,18.6279,73.8009,19.636666666666667,62.73833333333333,67.66666666666667,30.647333879004236,58.91078972906514,1246,30.0,0,724.0,941.19,12.1,R04,71,80,54.1,21240.0,607.4
2020-05-24 11:00:00,D05,18.6279,73.8009,19.738333333333333,62.35416666666666,67.83333333333333,30.569884979726925,58.95544326842412,682,42.7,0,649.22,843.98,23.3,R01,20,80,22.2,23120.2,731.7
2020-05-24 12:00:00,D05,18.6279,73.8009,19.84,61.97,68.0,30.49243608044961,59.000096807783095,825,40.8,0,690.42,897.55,20.8,R04,30,80,26.6,25369.5,389.0
2020-05-24 13:00:00,D05,18.6279,73.8009,19.941666666666663,61.58583333333333,68.16666666666667,30.414987181172307,59.04475034714208,811,41.1,0,600.2,780.27,13.4,R05,33,80,36.3,27125.0,775.1
2020-05-24 14:00:00,D05,18.6279,73.8009,20.043333333333333,61.20166666666667,68.33333333333333,30.337538281895,59.08940388650106,765,40.1,0,712.47,926.21,21.8,R02,35,80,60.6,23640.4,572.2
2020-05-24 15:00:00,D05,18.6279,73.8009,20.145,60.8175,68.5,30.260089382617693,59.13405742586004,612,47.3,0,625.14,812.68,10.3,R02,32,80,25.2,23121.3,760.2
2020-05-24 16:00:00,D05,18.6279,73.8009,20.246666666666663,60.43333333333333,68.66666666666667,30.182640483340386,59.17871096521903,703,42.7,0,681.69,886.19,19.7,R02,23,80,39.8,23056.5,565.0
2020-05-24 17:00:00,D05,18.6279,73.8009,20.348333333333333,60.049166666666665,68.83333333333333,30.10519158406308,59.22336450457801,1342,29.1,0,644.74,838.16,15.6,R02,74,80,46.5,25231.2,543.0
2020-05-24 18:00:00,D05,18.6279,73.8009,20.45,59.665,69.0,30.027742684785768,59.26801804393699,1346,31.4,0,588.16,764.61,20.6,R05,57,80,65.8,27761.8,531.3
2020-05-24 19:00:00,D05,18.6279,73.8009,20.551666666666662,59.28083333333333,69.16666666666667,29.95029378550846,59.31267158329597,1417,27.2,0,578.23,751.7,12.2,R03,56,80,107.5,25311.9,531.4
2020-05-24 20:00:00,D05,18.6279,73.8009,20.65333333333333,58.89666666666667,69.33333333333333,29.872844886231157,59.35732512265496,671,45.3,0,607.8,790.14,24.6,R02,25,80,41.2,25508.1,572.6
2020-05-24 21:00:00,D05,18.6279,73.8009,20.755,58.5125,69.5,29.79539598695385,59.40197866201394,657,43.8,0,617.75,803.07,19.3,R04,22,80,36.7,24358.2,570.9
2020-05-24 22:00:00,D05,18.6279,73.8009,20.856666666666666,58.12833333333333,69.66666666666667,29.71794708767653,59.44663220137292,142,63.2,0,664.32,863.62,18.5,R03,3,80,7.0,25062.8,239.5
2020-05-24 23:00:00,D05,18.6279,73.8009,20.95833333333333,57.744166666666665,69.83333333333333,29.640498188399228,59.491285740731904,113,57.3,0,242.97,315.86,16.2,R01,4,80,4.2,10133.9,250.1
2020-05-25 00:00:00,D05,18.6279,73.8009,21.06,57.36,70.0,29.56304928912192,59.535939280090886,218,50.2,0,286.24,372.11,16.4,R02,9,80,9.3,8132.6,289.7
2020-05-25 01:00:00,D05,18.6279,73.8009,21.109583333333333,57.95291666666667,69.83333333333333,29.55290320986333,59.47108828321882,210,53.9,0,255.02,331.53,21.4,R02,12,80,10.4,8295.9,259.3
2020-05-25 02:00:00,D05,18.6279,73.8009,21.159166666666664,58.54583333333333,69.66666666666667,29.542757130604738,59.40623728634675,244,48.2,0,294.73,383.15,19.2,R01,5,80,16.1,9353.7,283.3
2020-05-25 03:00:00,D05,18.6279,73.8009,21.20875,59.13875,69.5,29.532611051346144,59.34138628947469,211,61.1,0,294.7,383.11,23.7,R05,8,80,14.0,9023.1,214.1
2020-05-25 04:00:00,D05,18.6279,73.8009,21.258333333333333,59.73166666666667,69.33333333333333,29.522464972087555,59.27653529260262,211,55.1,0,259.37,337.18,22.3,R01,10,80,7.6,10468.9,268.9
2020-05-25 05:00:00,D05,18.6279,73.8009,21.307916666666667,60.32458333333334,69.16666666666667,29.512318892828965,59.21168429573054,215,54.7,0,262.74,341.56,19.5,R04,10,80,15.3,8291.1,219.2
2020-05-25 06:00:00,D05,18.6279,73.8009,21.3575,60.9175,69.0,29.50217281357037,59.14683329885848,941,35.8,0,605.99,787.79,21.2,R04,42,80,67.0,34213.3,474.8
2020-05-25 07:00:00,D05,18.6279,73.8009,21.407083333333333,61.51041666666667,68.83333333333333,29.49202673431178,59.08198230198641,1141,33.7,0,574.88,747.34,20.3,R04,44,80,37.9,28973.2,1298.4
2020-05-25 08:00:00,D05,18.6279,73.8009,21.456666666666667,62.10333333333333,68.66666666666667,29.48188065505319,59.01713130511434,2222,6.6,1,571.81,743.35,19.0,R04,90,80,67.5,35532.4,1393.7
2020-05-25 09:00:00,D05,18.6279,73.8009,21.50625,62.69625,68.5,29.4717345757946,58.95228030824227,2249,10.6,1,798.99,1038.69,16.4,R02,99,80,146.3,28961.0,809.3
2020-05-25 10:00:00,D05,18.6279,73.8009,21.55583333333333,63.28916666666667,68.33333333333333,29.46158849653601,58.887429311370205,2249,8.2,1,798.16,1037.6,15.7,R02,75,80,68.9,22354.6,516.2
2020-05-25 11:00:00,D05,18.6279,73.8009,21.605416666666667,63.88208333333333,68.16666666666667,29.451442417277413,58.82257831449814,1136,36.3,0,816.56,1061.53,13.9,R03,38,80,78.8,22193.3,584.1
2020-05-25 12:00:00,D05,18.6279,73.8009,21.655,64.475,68.0,29.441296338018823,58.75772731762606,1257,27.2,0,769.64,1000.54,23.5,R01,41,80,64.6,24452.5,458.7
2020-05-25 13:00:00,D05,18.6279,73.8009,21.70458333333333,65.06791666666666,67.83333333333333,29.431150258760237,58.692876320754,1158,39.2,0,704.06,915.28,20.7,R02,49,80,60.1,18908.7,624.4
2020-05-25 14:00:00,D05,18.6279,73.8009,21.754166666666663,65.66083333333333,67.66666666666667,29.42100417950164,58.62802532388193,1380,25.8,0,750.76,975.99,11.8,R01,41,80,83.2,23414.1,684.4
2020-05-25 15:00:00,D05,18.6279,73.8009,21.80375,66.25375,67.5,29.410858100243047,58.56317432700986,1114,33.4,0,736.11,956.94,19.5,R03,42,80,58.5,23698.4,658.8
2020-05-25 16:00:00,D05,18.6279,73.8009,21.85333333333333,66.84666666666666,67.33333333333333,29.400712020984457,58.498323330137794,971,37.6,0,722.34,939.04,18.0,R05,38,80,64.3,25849.9,464.2
2020-05-25 17:00:00,D05,18.6279,73.8009,21.902916666666663,67.43958333333333,67.16666666666667,29.390565941725868,58.433472333265726,1869,18.1,0,766.8,996.84,22.7,R03,68,80,66.7,21347.9,534.4
2020-05-25 18:00:00,D05,18.6279,73.8009,21.9525,68.0325,67.0,29.380419862467274,58.36862133639366,1805,22.1,0,653.74,849.86,16.5,R03,92,80,75.4,26671.2,579.6
2020-05-25 19:00:00,D05,18.6279,73.8009,22.00208333333333,68.62541666666667,66.83333333333333,29.37027378320868,58.30377033952159,1799,20.2,0,722.62,939.4,22.0,R03,68,80,77.8,26169.0,498.1
2020-05-25 20:00:00,D05,18.6279,73.8009,22.051666666666662,69.21833333333333,66.66666666666667,29.36012770395009,58.23891934264952,1189,33.1,0,709.97,922.97,23.5,R03,47,80,41.1,26871.3,438.6
2020-05-25 21:00:00,D05,18.6279,73.8009,22.10125,69.81125,66.5,29.3499816246915,58.17406834577745,1138,35.7,0,706.76,918.79,17.7,R05,28,80,38.7,27252.4,495.8
2020-05-25 22:00:00,D05,18.6279,73.8009,22.15083333333333,70.40416666666667,66.33333333333333,29.33983554543291,58.10921734890538,230,54.7,0,736.85,957.91,10.9,R02,14,80,4.6,26721.9,327.4
2020-05-25 23:00:00,D05,18.6279,73.8009,22.200416666666666,70.99708333333334,66.16666666666667,29.329689466174315,58.04436635203332,222,54.0,0,298.27,387.75,11.1,R04,10,80,13.5,8181.4,214.6
2020-05-26 00:00:00,D05,18.6279,73.8009,22.25,71.59,66.0,29.31954338691573,57.97951535516125,243,52.0,0,268.33,348.83,11.1,R02,10,80,18.0,9305.0,238.7
2020-05-26 01:00:00,D05,18.6279,73.8009,22.148333333333333,70.90833333333333,66.375,29.41130997769494,57.99152310658393,190,56.2,0,274.99,357.49,13.3,R02,5,80,13.5,8474.9,215.9
2020-05-26 02:00:00,D05,18.6279,73.8009,22.046666666666667,70.22666666666667,66.75,29.50307656847416,58.00353085800661,244,52.6,0,288.21,374.67,22.5,R04,12,80,8.6,8312.8,288.4
2020-05-26 03:00:00,D05,18.6279,73.8009,21.945,69.545,67.125,29.59484315925337,58.0155386094293,201,54.6,0,291.13,378.47,24.6,R05,5,80,15.6,7496.3,298.7
2020-05-26 04:00:00,D05,18.6279,73.8009,21.843333333333334,68.86333333333333,67.5,29.686609750032588,58.02754636085198,202,51.8,0,251.35,326.76,19.2,R01,6,80,15.5,8902.8,282.8
2020-05-26 05:00:00,D05,18.6279,73.8009,21.741666666666667,68.18166666666667,67.875,29.778376340811803,58.03955411227466,243,52.8,0,283.63,368.72,19.6,R03,14,80,9.0,9651.0,322.0
2020-05-26 06:00:00,D05,18.6279,73.8009,21.64,67.5,68.25,29.87014293159102,58.051561863697344,1181,27.9,0,671.59,873.07,15.3,R05,34,80,32.1,29795.6,480.4
2020-05-26 07:00:00,D05,18.6279,73.8009,21.53833333333333,66.81833333333333,68.625,29.961909522370235,58.06356961512003,1087,32.8,0,603.97,785.16,18.4,R04,26,80,29.4,31214.5,495.3
2020-05-26 08:00:00,D05,18.6279,73.8009,21.436666666666667,66.13666666666667,69.0,30.05367611314945,58.07557736654271,2159,6.5,1,651.38,846.8,15.5,R04,91,80,171.0,30522.2,432.0
2020-05-26 09:00:00,D05,18.6279,73.8009,21.335,65.455,69.375,30.145442703928666,58.08758511796539,1869,18.4,0,826.85,1074.91,22.6,R04,101,80,83.4,36097.2,605.1
2020-05-26 10:00:00,D05,18.6279,73.8009,21.23333333333333,64.77333333333334,69.75,30.23720929470788,58.09959286938808,1693,19.9,0,765.52,995.17,16.1,R04,100,80,81.6,26036.7,696.8
2020-05-26 11:00:00,D05,18.6279,73.8009,21.131666666666668,64.09166666666667,70.125,30.328975885487097,58.11160062081076,1084,34.8,0,710.57,923.74,24.5,R02,39,80,48.8,23359.9,659.0
2020-05-26 12:00:00,D05,18.6279,73.8009,21.03,63.41,70.5,30.420742476266312,58.12360837223344,1327,27.8,0,781.91,1016.48,20.1,R04,52,80,58.4,26127.1,507.7
2020-05-26 13:00:00,D05,18.6279,73.8009,20.92833333333333,62.72833333333333,70.875,30.512509067045528,58.13561612365612,1476,25.5,0,804.64,1046.04,21.7,R04,43,80,88.8,22336.0,516.3
2020-05-26 14:00:00,D05,18.6279,73.8009,20.826666666666664,62.04666666666667,71.25,30.604275657824743,58.14762387507881,1424,28.4,0,757.73,985.05,14.1,R03,42,80,52.4,21055.3,622.7
2020-05-26 15:00:00,D05,18.6279,73.8009,20.725,61.365,71.625,30.69604224860396,58.15963162650149,1194,31.9,0,705.57,917.24,20.8,R01,40,80,68.3,24579.5,1691.0
2020-05-26 16:00:00,D05,18.6279,73.8009,20.62333333333333,60.68333333333333,72.0,30.78780883938317,58.17163937792417,1173,31.9,0,706.78,918.82,13.5,R01,28,80,25.7,22377.9,553.7
2020-05-26 17:00:00,D05,18.6279,73.8009,20.521666666666665,60.001666666666665,72.375,30.87957543016239,58.18364712934685,1891,15.4,1,802.52,1043.27,12.1,R03,102,80,45.0,22869.1,456.4
2020-05-26 18:00:00,D05,18.6279,73.8009,20.42,59.32,72.75,30.97134202094161,58.19565488076954,2400,6.1,1,727.21,945.38,17.2,R04,82,80,182.9,22053.3,634.5
2020-05-26 19:00:00,D05,18.6279,73.8009,20.31833333333333,58.63833333333333,73.125,31.06310861172082,58.20766263219223,2024,10.5,1,740.73,962.95,23.0,R05,88,80,142.5,27280.2,413.5
2020-05-26 20:00:00,D05,18.6279,73.8009,20.216666666666665,57.95666666666666,73.5,31.15487520250004,58.2196703836149,1161,34.4,0,778.02,1011.43,11.5,R01,29,80,65.0,22788.2,457.5
2020-05-26 21:00:00,D05,18.6279,73.8009,20.115,57.275,73.875,31.24664179327925,58.23167813503758,1029,36.5,0,728.24,946.71,15.9,R01,26,80,64.7,22739.7,410.2
2020-05-26 22:00:00,D05,18.6279,73.8009,20.01333333333333,56.59333333333333,74.25,31.338408384058468,58.24368588646027,221,58.8,0,688.93,895.6,10.3,R04,5,80,10.7,27550.9,332.8
2020-05-26 23:00:00,D05,18.6279,73.8009,19.911666666666665,55.91166666666666,74.625,31.430174974837684,58.25569363788296,226,53.7,0,257.04,334.15,16.5,R04,14,80,6.9,9808.6,291.9
2020-05-27 00:00:00,D05,18.6279,73.8009,19.81,55.23,75.0,31.5219415656169,58.26770138930564,198,56.0,0,270.61,351.8,17.6,R04,8,80,8.7,7761.6,226.1
2020-05-27 01:00:00,D05,18.6279,73.8009,20.170416666666664,55.24958333333333,74.95833333333333,31.510901695100912,58.21714067370216,202,58.7,0,294.42,382.75,13.2,R01,13,80,10.4,10025.7,209.1
2020-05-27 02:00:00,D05,18.6279,73.8009,20.530833333333334,55.26916666666666,74.91666666666667,31.49986182458492,58.16657995809869,226,54.1,0,292.06,379.68,22.7,R04,5,80,15.1,9729.2,246.2
2020-05-27 03:00:00,D05,18.6279,73.8009,20.89125,55.28875,74.875,31.488821954068936,58.11601924249522,230,59.1,0,273.8,355.93,15.4,R03,11,80,7.3,10332.9,242.9
2020-05-27 04:00:00,D05,18.6279,73.8009,21.251666666666665,55.30833333333333,74.83333333333333,31.477782083552945,58.06545852689175,230,54.2,0,271.43,352.85,23.7,R04,7,80,6.1,8070.3,291.6
2020-05-27 05:00:00,D05,18.6279,73.8009,21.61208333333333,55.32791666666667,74.79166666666667,31.46674221303696,58.01489781128827,247,59.0,0,265.84,345.59,19.6,R04,7,80,16.1,9290.8,217.7
2020-05-27 06:00:00,D05,18.6279,73.8009,21.9725,55.3475,74.75,31.45570234252097,57.964337095684805,983,41.0,0,585.03,760.54,11.3,R02,40,80,76.2,29075.7,537.6
2020-05-27 07:00:00,D05,18.6279,73.8009,22.332916666666662,55.36708333333333,74.70833333333333,31.444662472004985,57.91377638008133,1162,34.1,0,599.08,778.81,20.8,R03,29,80,64.9,26913.1,404.5
2020-05-27 08:00:00,D05,18.6279,73.8009,22.69333333333333,55.38666666666666,74.66666666666667,31.433622601488995,57.863215664477856,2268,9.2,1,550.74,715.97,18.2,R05,80,80,53.7,29514.6,418.7
2020-05-27 09:00:00,D05,18.6279,73.8009,23.05375,55.40625,74.625,31.42258273097301,57.81265494887439,2090,6.0,1,770.21,1001.27,19.1,R04,72,80,71.3,28743.1,746.4
2020-05-27 10:00:00,D05,18.6279,73.8009,23.414166666666667,55.42583333333333,74.58333333333333,31.41154286045702,57.76209423327092,1746,20.5,0,717.38,932.6,14.3,R03,73,80,110.2,22955.7,689.3
2020-05-27 11:00:00,D05,18.6279,73.8009,23.77458333333333,55.44541666666667,74.54166666666667,31.40050298994103,57.71153351766744,1223,34.1,0,812.6,1056.39,20.6,R04,38,80,59.3,24232.4,776.2
2020-05-27 12:00:00,D05,18.6279,73.8009,24.135,55.465,74.5,31.389463119425045,57.66097280206397,1488,24.8,0,773.25,1005.22,11.0,R03,43,80,40.2,24094.0,549.1
2020-05-27 13:00:00,D05,18.6279,73.8009,24.495416666666667,55.48458333333333,74.45833333333333,31.37842324890905,57.6104120864605,1489,25.9,0,731.75,951.28,11.2,R04,50,80,115.3,19641.7,543.7
2020-05-27 14:00:00,D05,18.6279,73.8009,24.855833333333333,55.50416666666667,74.41666666666667,31.36738337839307,57.55985137085703,1182,32.3,0,818.6,1064.18,14.8,R03,40,80,42.8,24744.1,558.1
2020-05-27 15:00:00,D05,18.6279,73.8009,25.21625,55.52375,74.375,31.35634350787708,57.50929065525355,1229,35.9,0,821.88,1068.45,19.8,R01,47,80,96.4,22862.4,730.9
2020-05-27 16:00:00,D05,18.6279,73.8009,25.576666666666668,55.54333333333334,74.33333333333333,31.34530363736109,57.45872993965008,962,37.5,0,771.55,1003.01,12.2,R05,37,80,36.2,23526.0,575.4
2020-05-27 17:00:00,D05,18.6279,73.8009,25.937083333333334,55.562916666666666,74.29166666666667,31.334263766845105,57.40816922404661,2395,8.4,1,758.69,986.3,18.1,R05,72,80,56.8,21576.4,466.4
2020-05-27 18:00:00,D05,18.6279,73.8009,26.2975,55.5825,74.25,31.323223896329115,57.357608508443136,1835,18.6,0,763.63,992.72,22.4,R03,106,80,88.2,28142.6,620.5
2020-05-27 19:00:00,D05,18.6279,73.8009,26.65791666666667,55.60208333333333,74.20833333333333,31.312184025813128,57.30704779283967,2305,5.4,1,772.27,1003.94,10.3,R03,79,80,95.4,22677.7,503.3
2020-05-27 20:00:00,D05,18.6279,73.8009,27.01833333333333,55.62166666666667,74.16666666666667,31.301144155297138,57.256487077236194,1109,38.1,0,776.87,1009.93,19.9,R02,27,80,52.5,26363.2,591.1
2020-05-27 21:00:00,D05,18.6279,73.8009,27.37875,55.64125,74.125,31.29010428478115,57.20592636163272,1115,38.3,0,787.38,1023.59,23.5,R01,47,80,38.3,26733.8,619.3
2020-05-27 22:00:00,D05,18.6279,73.8009,27.73916666666667,55.660833333333336,74.08333333333333,31.279064414265164,57.155365646029246,211,51.6,0,659.07,856.79,23.5,R01,9,80,10.0,25226.9,258.1
2020-05-27 23:00:00,D05,18.6279,73.8009,28.09958333333333,55.680416666666666,74.04166666666667,31.26802454374917,57.10480493042578,247,53.5,0,288.16,374.61,22.0,R04,13,80,16.4,9771.0,281.2
2020-05-28 00:00:00,D05,18.6279,73.8009,28.46,55.7,74.0,31.256984673233188,57.05424421482231,236,53.0,0,253.29,329.27,17.1,R02,13,80,6.6,8583.9,181.5
2020-05-28 01:00:00,D05,18.6279,73.8009,28.239166666666662,55.60291666666667,73.66666666666667,31.24171418061288,57.342794466947744,244,54.3,0,278.01,361.41,12.3,R03,8,80,19.1,9961.1,210.8
2020-05-28 02:00:00,D05,18.6279,73.8009,28.01833333333333,55.505833333333335,73.33333333333333,31.226443687992575,57.63134471907318,214,56.2,0,298.46,388.0,11.5,R05,9,80,11.3,8561.2,177.7
2020-05-28 03:00:00,D05,18.6279,73.8009,27.7975,55.408750000000005,73.0,31.211173195372275,57.919894971198616,216,55.8,0,265.01,344.51,14.0,R02,13,80,16.9,9841.5,252.2
2020-05-28 04:00:00,D05,18.6279,73.8009,27.576666666666668,55.31166666666667,72.66666666666667,31.19590270275197,58.20844522332405,235,52.2,0,271.21,352.57,13.9,R04,6,80,13.5,9098.7,201.5
2020-05-28 05:00:00,D05,18.6279,73.8009,27.355833333333333,55.21458333333334,72.33333333333333,31.180632210131662,58.49699547544949,203,59.2,0,286.54,372.5,21.4,R04,15,80,11.4,9787.0,298.3
2020-05-28 06:00:00,D05,18.6279,73.8009,27.135,55.1175,72.0,31.16536171751136,58.78554572757492,1165,34.6,0,591.29,768.68,23.6,R03,30,80,88.5,33160.1,489.2
2020-05-28 07:00:00,D05,18.6279,73.8009,26.914166666666667,55.02041666666667,71.66666666666667,31.150091224891057,59.07409597970036,1006,34.9,0,585.0,760.5,18.6,R01,45,80,57.4,28570.3,402.3
2020-05-28 08:00:00,D05,18.6279,73.8009,26.69333333333333,54.92333333333333,71.33333333333333,31.13482073227075,59.36264623182579,1994,14.6,1,631.67,821.18,20.7,R03,89,80,46.6,29451.4,447.8
2020-05-28 09:00:00,D05,18.6279,73.8009,26.4725,54.82625,71.0,31.119550239650444,59.65119648395123,2226,18.3,1,710.6,923.77,17.6,R04,95,80,111.6,28606.5,720.1
2020-05-28 10:00:00,D05,18.6279,73.8009,26.25166666666667,54.72916666666666,70.66666666666667,31.10427974703014,59.93974673607666,2027,15.5,1,803.12,1044.05,23.6,R01,76,80,75.4,19673.7,707.5
2020-05-28 11:00:00,D05,18.6279,73.8009,26.030833333333334,54.63208333333333,70.33333333333333,31.08900925440984,60.2282969882021,1015,37.0,0,760.1,988.13,16.6,R04,30,80,76.3,22757.7,578.9
2020-05-28 12:00:00,D05,18.6279,73.8009,25.81,54.535,70.0,31.07373876178953,60.516847240327536,1452,23.8,0,806.87,1048.94,11.7,R03,45,80,43.3,24126.8,644.4
2020-05-28 13:00:00,D05,18.6279,73.8009,25.589166666666667,54.437916666666666,69.66666666666667,31.058468269169225,60.805397492452975,1282,25.1,0,738.84,960.49,13.2,R05,55,80,39.0,22841.4,579.7
2020-05-28 14:00:00,D05,18.6279,73.8009,25.36833333333333,54.340833333333336,69.33333333333333,31.04319777654892,61.093947744578415,1323,32.4,0,825.95,1073.73,12.2,R05,54,80,47.7,19541.9,571.2
2020-05-28 15:00:00,D05,18.6279,73.8009,25.1475,54.24375,69.0,31.02792728392862,61.38249799670385,1055,35.7,0,790.65,1027.84,19.9,R01,46,80,54.9,24453.1,499.1
2020-05-28 16:00:00,D05,18.6279,73.8009,24.926666666666662,54.14666666666667,68.66666666666667,31.012656791308316,61.67104824882929,1158,30.3,0,750.78,976.02,16.2,R05,33,80,80.2,24512.5,632.8
2020-05-28 17:00:00,D05,18.6279,73.8009,24.70583333333333,54.04958333333333,68.33333333333333,30.997386298688006,61.95959850095472,2370,9.7,1,806.08,1047.9,14.0,R04,104,80,110.2,23671.8,466.1
2020-05-28 18:00:00,D05,18.6279,73.8009,24.485,53.9525,68.0,30.982115806067704,62.24814875308016,1937,20.3,1,793.92,1032.1,15.8,R05,79,80,117.4,22991.8,465.2
2020-05-28 19:00:00,D05,18.6279,73.8009,24.264166666666668,53.85541666666666,67.66666666666667,30.9668453134474,62.53669900520559,1856,25.9,0,688.07,894.49,13.1,R01,94,80,137.3,21569.8,411.9
2020-05-28 20:00:00,D05,18.6279,73.8009,24.043333333333333,53.75833333333333,67.33333333333333,30.95157482082709,62.82524925733103,1130,35.7,0,709.11,921.84,22.6,R04,39,80,86.7,25100.9,1164.2
2020-05-28 21:00:00,D05,18.6279,73.8009,23.8225,53.66125,67.0,30.936304328206788,63.11379950945646,948,43.1,0,677.19,880.35,23.6,R04,25,80,69.1,27045.8,516.9
2020-05-28 22:00:00,D05,18.6279,73.8009,23.601666666666667,53.564166666666665,66.66666666666667,30.921033835586485,63.4023497615819,237,51.4,0,666.62,866.61,20.5,R03,12,80,11.3,27424.1,201.0
2020-05-28 23:00:00,D05,18.6279,73.8009,23.38083333333333,53.46708333333333,66.33333333333333,30.905763342966186,63.690900013707335,204,54.4,0,257.03,334.14,13.8,R03,7,80,12.6,9767.5,280.8
2020-05-29 00:00:00,D05,18.6279,73.8009,23.16,53.37,66.0,30.89049285034588,63.97945026583277,196,49.4,0,273.69,355.8,19.3,R05,6,80,14.1,9475.8,276.1
2020-05-29 01:00:00,D05,18.6279,73.8009,22.85625,52.91791666666666,66.25,30.904490990310507,63.79991180075405,188,52.6,0,259.54,337.4,11.9,R01,10,80,9.4,9918.4,267.6
2020-05-29 02:00:00,D05,18.6279,73.8009,22.5525,52.46583333333333,66.5,30.91848913027513,63.62037333567533,240,55.3,0,287.65,373.95,22.2,R04,5,80,17.3,8717.1,309.3
2020-05-29 03:00:00,D05,18.6279,73.8009,22.24875,52.01375,66.75,30.93248727023976,63.44083487059661,191,60.8,0,302.45,393.18,16.8,R05,14,80,4.2,8389.2,205.6
2020-05-29 04:00:00,D05,18.6279,73.8009,21.945,51.56166666666667,67.0,30.946485410204392,63.26129640551789,229,58.1,0,284.37,369.68,24.5,R02,15,80,13.8,22912.5,294.6
2020-05-29 05:00:00,D05,18.6279,73.8009,21.64125,51.10958333333333,67.25,30.960483550169023,63.08175794043917,203,50.9,0,291.44,378.87,17.6,R04,15,80,5.4,10111.7,270.6
2020-05-29 06:00:00,D05,18.6279,73.8009,21.3375,50.6575,67.5,30.97448169013365,62.90221947536045,1107,36.0,0,657.54,854.8,20.2,R03,43,80,31.9,34613.9,421.2
2020-05-29 07:00:00,D05,18.6279,73.8009,21.03375,50.205416666666665,67.75,30.98847983009828,62.722681010281725,1078,35.0,0,633.65,823.75,16.9,R03,42,80,48.1,27475.6,599.3
2020-05-29 08:00:00,D05,18.6279,73.8009,20.73,49.75333333333333,68.0,31.00247797006291,62.54314254520301,2272,12.1,1,590.33,767.42,11.9,R02,80,80,121.9,31811.7,475.3
2020-05-29 09:00:00,D05,18.6279,73.8009,20.42625,49.30125,68.25,31.01647611002754,62.36360408012428,2157,6.0,1,814.78,1059.21,25.0,R05,89,80,48.1,30686.7,764.9
2020-05-29 10:00:00,D05,18.6279,73.8009,20.1225,48.84916666666667,68.5,31.030474249992167,62.18406561504556,1905,8.4,1,790.5,1027.64,19.7,R04,72,80,93.2,22883.7,843.9
2020-05-29 11:00:00,D05,18.6279,73.8009,19.81875,48.397083333333335,68.75,31.044472389956795,62.00452714996684,1141,29.0,0,782.59,1017.36,14.9,R05,42,80,27.2,24063.6,664.3
2020-05-29 12:00:00,D05,18.6279,73.8009,19.515,47.945,69.0,31.058470529921426,61.82498868488811,1377,26.1,0,830.52,1079.67,18.7,R01,47,80,43.2,20264.3,598.4
2020-05-29 13:00:00,D05,18.6279,73.8009,19.21125,47.492916666666666,69.25,31.072468669886057,61.64545021980939,1212,38.7,0,710.08,923.11,11.2,R01,40,80,68.4,19805.1,628.8
2020-05-29 14:00:00,D05,18.6279,73.8009,18.9075,47.04083333333333,69.5,31.086466809850684,61.46591175473067,1138,36.7,0,735.2,955.76,15.8,R04,44,80,64.8,21956.2,657.5
2020-05-29 15:00:00,D05,18.6279,73.8009,18.60375,46.588750000000005,69.75,31.10046494981531,61.28637328965195,1109,37.4,0,799.79,1039.73,16.9,R03,24,80,77.7,22960.9,570.3
2020-05-29 16:00:00,D05,18.6279,73.8009,18.3,46.13666666666667,70.0,31.114463089779942,61.10683482457323,1041,32.9,0,848.55,1103.12,16.5,R05,46,80,24.7,23687.5,554.5
2020-05-29 17:00:00,D05,18.6279,73.8009,17.99625,45.684583333333336,70.25,31.128461229744573,60.927296359494505,2063,11.1,1,772.82,1004.67,11.2,R03,87,80,63.8,20364.3,393.6
2020-05-29 18:00:00,D05,18.6279,73.8009,17.6925,45.2325,70.5,31.1424593697092,60.74775789441578,2339,13.1,1,731.52,950.98,11.0,R05,103,80,155.1,28023.0,636.0
2020-05-29 19:00:00,D05,18.6279,73.8009,17.38875,44.78041666666667,70.75,31.156457509673828,60.56821942933706,2311,8.3,1,766.66,996.66,23.9,R05,79,80,71.4,27119.3,418.5
2020-05-29 20:00:00,D05,18.6279,73.8009,17.085,44.32833333333333,71.0,31.17045564963846,60.38868096425834,1092,33.0,0,695.3,903.89,12.8,R02,39,80,65.6,22456.7,512.0
2020-05-29 21:00:00,D05,18.6279,73.8009,16.78125,43.87625,71.25,31.18445378960309,60.20914249917962,963,39.8,0,700.87,911.13,14.9,R05,26,80,20.3,25041.2,427.4
2020-05-29 22:00:00,D05,18.6279,73.8009,16.4775,43.424166666666665,71.5,31.19845192956772,60.0296040341009,193,55.0,0,775.59,1008.27,24.3,R02,14,80,14.7,22884.8,240.2
