timestamp,district_id,consumption_kwh,peak_demand_kw,renewable_pct
2020-05-17 11:00:00,D02,501.21,651.57,15.0
2020-05-17 11:00:00,D03,591.27,768.65,11.5
2020-05-17 11:00:00,D04,489.01,635.71,15.1
2020-05-17 11:00:00,D05,727.37,945.58,24.7
2020-05-17 11:00:00,D06,530.81,690.06,10.3
2020-05-17 11:00:00,D07,587.22,763.39,11.3
2020-05-17 11:00:00,D08,599.62,779.5,21.8
2020-05-17 11:00:00,D09,579.23,753.0,19.1
2020-05-17 11:00:00,D10,584.74,760.17,17.8
2020-05-17 12:00:00,D01,594.8,773.24,17.0
2020-05-17 12:00:00,D02,489.21,635.98,24.0
2020-05-17 12:00:00,D03,593.33,771.32,22.9
2020-05-17 12:00:00,D04,482.49,627.24,17.8
2020-05-17 12:00:00,D05,641.37,833.78,19.6
2020-05-17 12:00:00,D06,497.33,646.53,11.2
2020-05-17 12:00:00,D07,567.93,738.31,24.9
2020-05-17 12:00:00,D08,505.52,657.18,20.5
2020-05-17 12:00:00,D09,565.35,734.96,19.7
2020-05-17 12:00:00,D10,590.28,767.37,20.6
2020-05-17 13:00:00,D01,600.02,780.03,11.4
2020-05-17 13:00:00,D02,520.36,676.47,16.5
2020-05-17 13:00:00,D03,601.42,781.84,18.0
2020-05-17 13:00:00,D04,409.79,532.72,24.3
2020-05-17 13:00:00,D05,700.25,910.33,12.2
2020-05-17 13:00:00,D06,551.21,716.57,21.1
2020-05-17 13:00:00,D07,578.94,752.62,19.2
2020-05-17 13:00:00,D08,511.99,665.59,18.4
2020-05-17 13:00:00,D09,484.11,629.34,18.2
2020-05-17 13:00:00,D10,588.3,764.79,23.1
2020-05-17 14:00:00,D01,636.02,826.82,13.7
2020-05-17 14:00:00,D02,513.32,667.31,18.6
2020-05-17 14:00:00,D03,594.55,772.91,12.5
2020-05-17 14:00:00,D04,482.04,626.65,24.0
2020-05-17 14:00:00,D05,697.93,907.31,24.1
2020-05-17 14:00:00,D06,482.9,627.76,22.9
2020-05-17 14:00:00,D07,580.87,755.13,12.5
2020-05-17 14:00:00,D08,574.46,746.8,20.3
2020-05-17 14:00:00,D09,506.68,658.69,10.4
2020-05-17 14:00:00,D10,547.21,711.38,16.0
2020-05-17 15:00:00,D01,568.16,738.6,12.9
2020-05-17 15:00:00,D02,465.97,605.76,24.4
2020-05-17 15:00:00,D03,612.93,796.81,14.8
2020-05-17 15:00:00,D04,490.48,637.63,19.7
2020-05-17 15:00:00,D05,655.65,852.35,17.0
2020-05-17 15:00:00,D06,493.8,641.94,13.5
2020-05-17 15:00:00,D07,568.96,739.65,17.9
2020-05-17 15:00:00,D08,558.81,726.46,21.4
2020-05-17 15:00:00,D09,514.29,668.58,20.8
2020-05-17 15:00:00,D10,591.25,768.63,24.4
2020-05-17 16:00:00,D01,594.66,773.06,23.5
2020-05-17 16:00:00,D02,506.86,658.92,19.6
2020-05-17 16:00:00,D03,600.15,780.2,11.3
2020-05-17 16:00:00,D04,490.36,637.47,11.6
2020-05-17 16:00:00,D05,669.91,870.89,15.0
2020-05-17 16:00:00,D06,495.72,644.44,19.2
2020-05-17 16:00:00,D07,629.76,818.69,16.9
2020-05-17 16:00:00,D08,609.91,792.88,18.9
2020-05-17 16:00:00,D09,493.31,641.3,12.9
2020-05-17 16:00:00,D10,607.32,789.52,10.8
2020-05-17 17:00:00,D01,606.23,788.1,12.2
2020-05-17 17:00:00,D02,469.95,610.94,21.2
2020-05-17 17:00:00,D03,577.37,750.58,12.5
2020-05-17 17:00:00,D04,427.53,555.79,15.5
2020-05-17 17:00:00,D05,604.6,785.97,18.8
2020-05-17 17:00:00,D06,513.59,667.67,10.9
2020-05-17 17:00:00,D07,570.79,742.02,16.2
2020-05-17 17:00:00,D08,537.23,698.4,18.4
2020-05-17 17:00:00,D09,512.93,666.81,16.2
2020-05-17 17:00:00,D10,616.8,801.84,12.4
2020-05-17 18:00:00,D01,578.61,752.2,17.6
2020-05-17 18:00:00,D02,425.05,552.56,20.9
2020-05-17 18:00:00,D03,546.11,709.95,17.2
2020-05-17 18:00:00,D04,431.73,561.25,22.0
2020-05-17 18:00:00,D05,672.37,874.07,19.4
2020-05-17 18:00:00,D06,501.83,652.37,10.0
2020-05-17 18:00:00,D07,543.85,707.0,13.2
2020-05-17 18:00:00,D08,474.13,616.36,18.0
2020-05-17 18:00:00,D09,515.69,670.4,16.2
2020-05-17 18:00:00,D10,558.97,726.66,17.3
2020-05-17 19:00:00,D01,558.04,725.45,14.4
2020-05-17 19:00:00,D02,431.91,561.48,15.2
2020-05-17 19:00:00,D03,556.38,723.3,11.7
2020-05-17 19:00:00,D04,383.69,498.79,19.9
2020-05-17 19:00:00,D05,619.98,805.98,16.5
2020-05-17 19:00:00,D06,434.41,564.73,16.2
2020-05-17 19:00:00,D07,571.9,743.47,23.3
2020-05-17 19:00:00,D08,536.91,697.99,10.9
2020-05-17 19:00:00,D09,508.18,660.64,13.6
2020-05-17 19:00:00,D10,520.6,676.79,12.9
2020-05-17 20:00:00,D01,596.32,775.21,19.7
2020-05-17 20:00:00,D02,452.18,587.84,20.0
2020-05-17 20:00:00,D03,512.12,665.76,16.7
2020-05-17 20:00:00,D04,428.85,557.51,19.5
2020-05-17 20:00:00,D05,650.15,845.2,14.3
2020-05-17 20:00:00,D06,492.11,639.74,16.6
2020-05-17 20:00:00,D07,558.98,726.67,16.8
2020-05-17 20:00:00,D08,562.3,730.99,12.7
2020-05-17 20:00:00,D09,508.64,661.23,18.6
2020-05-17 20:00:00,D10,505.2,656.75,11.0
2020-05-17 21:00:00,D01,598.96,778.65,12.4
2020-05-17 21:00:00,D02,414.56,538.93,24.7
2020-05-17 21:00:00,D03,564.07,733.29,13.8
2020-05-17 21:00:00,D04,425.32,552.91,18.0
2020-05-17 21:00:00,D05,656.62,853.6,20.9
2020-05-17 21:00:00,D06,497.84,647.19,13.2
2020-05-17 21:00:00,D07,555.74,722.46,10.6
2020-05-17 21:00:00,D08,471.52,612.98,20.7
2020-05-17 21:00:00,D09,444.69,578.1,18.7
2020-05-17 21:00:00,D10,577.38,750.6,15.7
2020-05-17 22:00:00,D01,513.7,667.81,20.7
2020-05-17 22:00:00,D02,480.3,624.39,20.8
2020-05-17 22:00:00,D03,549.06,713.78,13.5
2020-05-17 22:00:00,D04,377.23,490.4,20.4
2020-05-17 22:00:00,D05,581.25,755.62,22.9
2020-05-17 22:00:00,D06,463.72,602.84,18.0
2020-05-17 22:00:00,D07,568.03,738.44,21.7
2020-05-17 22:00:00,D08,530.73,689.95,24.1
2020-05-17 22:00:00,D09,538.84,700.49,24.2
2020-05-17 22:00:00,D10,575.63,748.32,20.6
2020-05-17 23:00:00,D01,224.47,291.81,11.6
2020-05-17 23:00:00,D02,162.34,211.04,10.1
2020-05-17 23:00:00,D03,192.84,250.69,16.6
2020-05-17 23:00:00,D04,149.3,194.09,23.5
2020-05-17 23:00:00,D05,250.71,325.93,11.1
2020-05-17 23:00:00,D06,170.55,221.71,22.3
2020-05-17 23:00:00,D07,220.52,286.67,24.2
2020-05-17 23:00:00,D08,218.21,283.68,24.6
2020-05-17 23:00:00,D09,185.62,241.3,13.8
2020-05-17 23:00:00,D10,218.66,284.26,14.5
2020-05-18 00:00:00,D01,271.39,352.81,18.0
2020-05-18 00:00:00,D02,211.9,275.47,14.1
2020-05-18 00:00:00,D03,245.0,318.5,18.5
2020-05-18 00:00:00,D04,205.76,267.49,14.0
2020-05-18 00:00:00,D05,302.24,392.91,22.1
2020-05-18 00:00:00,D06,221.01,287.31,21.8
2020-05-18 00:00:00,D07,249.76,324.69,13.7
2020-05-18 00:00:00,D08,218.99,284.68,23.0
2020-05-18 00:00:00,D09,232.38,302.1,13.2
2020-05-18 00:00:00,D10,250.24,325.31,16.7
2020-05-18 01:00:00,D01,238.27,309.75,18.0
2020-05-18 01:00:00,D02,191.39,248.8,11.4
2020-05-18 01:00:00,D03,242.99,315.89,18.9
2020-05-18 01:00:00,D04,171.89,223.45,16.0
2020-05-18 01:00:00,D05,264.49,343.84,10.5
2020-05-18 01:00:00,D06,195.43,254.06,12.1
2020-05-18 01:00:00,D07,229.09,297.82,22.1
2020-05-18 01:00:00,D08,230.66,299.86,12.2
2020-05-18 01:00:00,D09,204.59,265.97,14.5
2020-05-18 01:00:00,D10,259.18,336.94,15.5
2020-05-18 02:00:00,D01,238.33,309.83,16.1
2020-05-18 02:00:00,D02,202.35,263.05,10.4
2020-05-18 02:00:00,D03,250.85,326.1,15.9
2020-05-18 02:00:00,D04,170.48,221.62,20.1
2020-05-18 02:00:00,D05,289.77,376.7,19.4
2020-05-18 02:00:00,D06,204.57,265.94,17.9
2020-05-18 02:00:00,D07,239.09,310.81,20.5
2020-05-18 02:00:00,D08,237.39,308.61,11.2
2020-05-18 02:00:00,D09,228.73,297.35,20.3
2020-05-18 02:00:00,D10,238.28,309.76,23.1
2020-05-18 03:00:00,D01,273.27,355.25,12.6
2020-05-18 03:00:00,D02,216.31,281.21,16.6
2020-05-18 03:00:00,D03,255.55,332.22,22.2
2020-05-18 03:00:00,D04,189.21,245.97,16.0
2020-05-18 03:00:00,D05,301.06,391.37,13.5
2020-05-18 03:00:00,D06,200.98,261.28,15.4
2020-05-18 03:00:00,D07,262.19,340.85,24.1
2020-05-18 03:00:00,D08,220.42,286.54,23.0
2020-05-18 03:00:00,D09,211.62,275.1,24.6
2020-05-18 03:00:00,D10,249.37,324.18,10.1
2020-05-18 04:00:00,D01,231.9,301.47,12.2
2020-05-18 04:00:00,D02,187.63,243.91,21.5
2020-05-18 04:00:00,D03,231.04,300.36,24.5
2020-05-18 04:00:00,D04,194.16,252.41,20.4
2020-05-18 04:00:00,D05,262.27,340.96,23.4
2020-05-18 04:00:00,D06,218.34,283.84,23.0
2020-05-18 04:00:00,D07,266.94,347.02,11.9
2020-05-18 04:00:00,D08,214.65,279.04,22.1
2020-05-18 04:00:00,D09,238.65,310.25,18.8
2020-05-18 04:00:00,D10,238.05,309.47,19.8
2020-05-18 05:00:00,D01,245.78,319.52,13.6
2020-05-18 05:00:00,D02,199.66,259.55,13.2
2020-05-18 05:00:00,D03,243.81,316.95,24.3
2020-05-18 05:00:00,D04,201.86,262.42,24.1
2020-05-18 05:00:00,D05,294.99,383.49,15.3
2020-05-18 05:00:00,D06,224.43,291.76,23.8
2020-05-18 05:00:00,D07,266.48,346.42,20.2
2020-05-18 05:00:00,D08,220.01,286.01,10.6
2020-05-18 05:00:00,D09,206.68,268.68,24.5
2020-05-18 05:00:00,D10,242.75,315.58,22.8
2020-05-18 06:00:00,D01,558.66,726.26,19.9
2020-05-18 06:00:00,D02,398.39,517.9,13.7
2020-05-18 06:00:00,D03,531.27,690.66,19.5
2020-05-18 06:00:00,D04,388.51,505.06,21.5
2020-05-18 06:00:00,D05,594.93,773.41,22.3
2020-05-18 06:00:00,D06,427.38,555.6,20.2
2020-05-18 06:00:00,D07,515.89,670.66,21.9
2020-05-18 06:00:00,D08,503.62,654.71,20.0
2020-05-18 06:00:00,D09,531.7,691.22,10.3
2020-05-18 06:00:00,D10,485.52,631.17,21.6
2020-05-18 07:00:00,D01,579.06,752.78,14.4
2020-05-18 07:00:00,D02,439.8,571.74,10.6
2020-05-18 07:00:00,D03,505.03,656.54,16.4
2020-05-18 07:00:00,D04,443.61,576.69,17.2
2020-05-18 07:00:00,D05,622.08,808.7,23.1
2020-05-18 07:00:00,D06,446.98,581.07,20.5
2020-05-18 07:00:00,D07,577.06,750.17,13.0
2020-05-18 07:00:00,D08,498.93,648.61,24.7
2020-05-18 07:00:00,D09,536.49,697.44,13.3
2020-05-18 07:00:00,D10,491.47,638.91,14.1
2020-05-18 08:00:00,D01,551.09,716.41,16.6
2020-05-18 08:00:00,D02,450.75,585.98,23.5
2020-05-18 08:00:00,D03,519.87,675.84,22.7
2020-05-18 08:00:00,D04,382.02,496.63,10.6
2020-05-18 08:00:00,D05,612.01,795.61,10.9
2020-05-18 08:00:00,D06,454.76,591.18,23.5
2020-05-18 08:00:00,D07,510.31,663.4,20.6
2020-05-18 08:00:00,D08,493.37,641.38,10.7
2020-05-18 08:00:00,D09,494.76,643.19,22.5
2020-05-18 08:00:00,D10,528.39,686.91,19.3
2020-05-18 09:00:00,D01,773.31,1005.31,21.8
2020-05-18 09:00:00,D02,526.06,683.88,21.0
2020-05-18 09:00:00,D03,685.15,890.7,21.2
2020-05-18 09:00:00,D04,528.66,687.25,11.9
2020-05-18 09:00:00,D05,789.17,1025.92,17.4
2020-05-18 09:00:00,D06,593.62,771.71,23.2
2020-05-18 09:00:00,D07,738.98,960.67,16.8
2020-05-18 09:00:00,D08,647.98,842.37,17.7
2020-05-18 09:00:00,D09,625.07,812.59,24.3
2020-05-18 09:00:00,D10,705.36,916.97,14.2
2020-05-18 10:00:00,D01,720.54,936.71,19.4
2020-05-18 10:00:00,D02,576.03,748.84,18.8
2020-05-18 10:00:00,D03,640.75,832.98,10.5
2020-05-18 10:00:00,D04,512.07,665.7,16.4
2020-05-18 10:00:00,D05,710.08,923.11,22.2
2020-05-18 10:00:00,D06,573.06,744.97,23.7
2020-05-18 10:00:00,D07,637.56,828.82,10.9
2020-05-18 10:00:00,D08,651.45,846.89,12.8
2020-05-18 10:00:00,D09,677.1,880.23,10.2
2020-05-18 10:00:00,D10,672.93,874.8,23.9
2020-05-18 11:00:00,D01,699.48,909.32,11.4
2020-05-18 11:00:00,D02,538.28,699.76,17.5
2020-05-18 11:00:00,D03,641.77,834.3,17.0
2020-05-18 11:00:00,D04,564.84,734.29,23.1
2020-05-18 11:00:00,D05,708.13,920.57,12.4
2020-05-18 11:00:00,D06,564.92,734.39,18.9
2020-05-18 11:00:00,D07,665.85,865.61,22.7
2020-05-18 11:00:00,D08,682.09,886.72,11.5
2020-05-18 11:00:00,D09,638.14,829.59,11.7
2020-05-18 11:00:00,D10,651.34,846.74,12.7
2020-05-18 12:00:00,D01,669.21,869.97,19.2
2020-05-18 12:00:00,D02,567.5,737.75,12.6
2020-05-18 12:00:00,D03,752.04,977.65,16.3
2020-05-18 12:00:00,D04,486.59,632.56,11.8
2020-05-18 12:00:00,D05,791.35,1028.75,24.7
2020-05-18 12:00:00,D06,600.01,780.02,24.2
2020-05-18 12:00:00,D07,677.24,880.42,16.5
2020-05-18 12:00:00,D08,653.77,849.89,20.5
2020-05-18 12:00:00,D09,606.15,787.99,23.0
2020-05-18 12:00:00,D10,620.42,806.54,16.6
2020-05-18 13:00:00,D01,717.6,932.88,19.1
2020-05-18 13:00:00,D02,535.27,695.85,16.4
2020-05-18 13:00:00,D03,682.78,887.61,20.3
2020-05-18 13:00:00,D04,558.19,725.65,21.1
2020-05-18 13:00:00,D05,753.63,979.72,25.0
2020-05-18 13:00:00,D06,632.75,822.57,13.9
2020-05-18 13:00:00,D07,643.13,836.07,14.7
2020-05-18 13:00:00,D08,647.53,841.79,22.8
2020-05-18 13:00:00,D09,657.3,854.48,22.8
2020-05-18 13:00:00,D10,653.66,849.76,18.9
2020-05-18 14:00:00,D01,684.99,890.48,11.6
2020-05-18 14:00:00,D02,581.01,755.32,12.1
2020-05-18 14:00:00,D03,707.87,920.23,19.7
2020-05-18 14:00:00,D04,562.08,730.7,12.1
2020-05-18 14:00:00,D05,822.42,1069.14,25.0
2020-05-18 14:00:00,D06,633.03,822.94,21.3
2020-05-18 14:00:00,D07,707.11,919.24,16.3
2020-05-18 14:00:00,D08,683.9,889.07,20.9
2020-05-18 14:00:00,D09,639.01,830.71,21.9
2020-05-18 14:00:00,D10,677.88,881.24,11.8
2020-05-18 15:00:00,D01,724.49,941.83,14.0
2020-05-18 15:00:00,D02,547.42,711.64,10.3
2020-05-18 15:00:00,D03,668.84,869.49,22.1
2020-05-18 15:00:00,D04,533.76,693.89,10.1
2020-05-18 15:00:00,D05,773.6,1005.68,14.4
2020-05-18 15:00:00,D06,588.85,765.5,16.1
2020-05-18 15:00:00,D07,744.07,967.29,10.6
2020-05-18 15:00:00,D08,677.77,881.1,22.8
2020-05-18 15:00:00,D09,679.82,883.77,12.7
2020-05-18 15:00:00,D10,689.18,895.94,10.7
2020-05-18 16:00:00,D01,715.91,930.68,11.9
2020-05-18 16:00:00,D02,598.24,777.71,11.7
2020-05-18 16:00:00,D03,686.72,892.73,17.8
2020-05-18 16:00:00,D04,579.16,752.91,19.8
2020-05-18 16:00:00,D05,745.27,968.85,13.6
2020-05-18 16:00:00,D06,547.52,711.78,21.3
2020-05-18 16:00:00,D07,711.03,924.33,19.1
2020-05-18 16:00:00,D08,593.73,771.85,21.4
2020-05-18 16:00:00,D09,640.3,832.39,24.5
2020-05-18 16:00:00,D10,696.84,905.89,14.6
2020-05-18 17:00:00,D01,699.06,908.78,12.6
2020-05-18 17:00:00,D02,585.35,760.96,20.6
2020-05-18 17:00:00,D03,643.89,837.06,12.4
2020-05-18 17:00:00,D04,484.46,629.8,23.7
2020-05-18 17:00:00,D05,736.74,957.76,15.2
2020-05-18 17:00:00,D06,565.53,735.19,16.2
2020-05-18 17:00:00,D07,714.22,928.48,23.1
2020-05-18 17:00:00,D08,612.26,795.94,20.3
2020-05-18 17:00:00,D09,604.27,785.55,24.7
2020-05-18 17:00:00,D10,657.35,854.56,10.1
2020-05-18 18:00:00,D01,666.96,867.05,12.3
2020-05-18 18:00:00,D02,472.94,614.82,20.5
2020-05-18 18:00:00,D03,665.52,865.17,16.9
2020-05-18 18:00:00,D04,508.82,661.47,18.1
2020-05-18 18:00:00,D05,741.46,963.9,19.0
2020-05-18 18:00:00,D06,567.47,737.71,13.0
2020-05-18 18:00:00,D07,606.56,788.52,16.6
2020-05-18 18:00:00,D08,600.53,780.68,21.6
2020-05-18 18:00:00,D09,562.83,731.67,12.4
2020-05-18 18:00:00,D10,604.36,785.67,13.2
2020-05-18 19:00:00,D01,695.69,904.39,17.1
2020-05-18 19:00:00,D02,542.05,704.67,16.2
2020-05-18 19:00:00,D03,685.55,891.21,24.8
2020-05-18 19:00:00,D04,508.13,660.57,23.0
2020-05-18 19:00:00,D05,723.85,941.0,24.0
2020-05-18 19:00:00,D06,585.68,761.38,24.9
2020-05-18 19:00:00,D07,651.63,847.12,21.7
2020-05-18 19:00:00,D08,612.27,795.95,13.9
2020-05-18 19:00:00,D09,561.36,729.77,23.4
2020-05-18 19:00:00,D10,579.49,753.34,18.9
2020-05-18 20:00:00,D01,647.93,842.3,15.8
2020-05-18 20:00:00,D02,560.36,728.47,22.8
2020-05-18 20:00:00,D03,648.55,843.11,14.1
2020-05-18 20:00:00,D04,489.02,635.73,16.1
2020-05-18 20:00:00,D05,701.54,912.0,11.5
2020-05-18 20:00:00,D06,553.99,720.18,14.5
2020-05-18 20:00:00,D07,656.43,853.36,14.8
2020-05-18 20:00:00,D08,598.71,778.32,10.8
2020-05-18 20:00:00,D09,635.11,825.65,17.6
2020-05-18 20:00:00,D10,575.46,748.1,18.1
2020-05-18 21:00:00,D01,714.13,928.37,21.6
2020-05-18 21:00:00,D02,541.25,703.63,12.1
2020-05-18 21:00:00,D03,656.04,852.85,21.5
2020-05-18 21:00:00,D04,498.55,648.12,23.4
2020-05-18 21:00:00,D05,690.46,897.6,13.6
2020-05-18 21:00:00,D06,589.85,766.8,19.4
2020-05-18 21:00:00,D07,572.56,744.33,15.3
2020-05-18 21:00:00,D08,650.52,845.67,10.4
2020-05-18 21:00:00,D09,520.72,676.93,14.2
2020-05-18 21:00:00,D10,688.63,895.22,23.5
2020-05-18 22:00:00,D01,667.38,867.59,18.3
2020-05-18 22:00:00,D02,502.86,653.72,13.7
2020-05-18 22:00:00,D03,676.07,878.89,11.6
2020-05-18 22:00:00,D04,490.19,637.25,19.5
2020-05-18 22:00:00,D05,665.41,865.04,17.8
2020-05-18 22:00:00,D06,557.77,725.1,21.1
2020-05-18 22:00:00,D07,602.25,782.92,14.4
2020-05-18 22:00:00,D08,615.51,800.16,24.7
2020-05-18 22:00:00,D09,545.49,709.14,24.8
2020-05-18 22:00:00,D10,663.24,862.21,22.4
2020-05-18 23:00:00,D01,234.74,305.16,14.5
2020-05-18 23:00:00,D02,182.43,237.16,15.6
2020-05-18 23:00:00,D03,268.15,348.6,11.6
2020-05-18 23:00:00,D04,191.37,248.78,10.1
2020-05-18 23:00:00,D05,289.78,376.72,13.0
2020-05-18 23:00:00,D06,195.6,254.28,15.1
2020-05-18 23:00:00,D07,257.87,335.22,11.6
2020-05-18 23:00:00,D08,220.87,287.13,10.1
2020-05-18 23:00:00,D09,243.2,316.16,18.9
2020-05-18 23:00:00,D10,255.36,331.97,19.8
2020-05-19 00:00:00,D01,237.54,308.8,18.9
2020-05-19 00:00:00,D02,185.38,240.99,16.0
2020-05-19 00:00:00,D03,247.98,322.37,18.4
2020-05-19 00:00:00,D04,174.61,227.0,10.5
2020-05-19 00:00:00,D05,294.54,382.9,20.9
2020-05-19 00:00:00,D06,193.58,251.66,11.9
2020-05-19 00:00:00,D07,263.81,342.95,21.5
2020-05-19 00:00:00,D08,256.66,333.65,13.8
2020-05-19 00:00:00,D09,221.83,288.37,13.5
2020-05-19 00:00:00,D10,250.61,325.8,11.7
2020-05-19 01:00:00,D01,236.66,307.66,11.1
2020-05-19 01:00:00,D02,207.88,270.24,17.4
2020-05-19 01:00:00,D03,250.37,325.47,23.2
2020-05-19 01:00:00,D04,198.1,257.53,16.9
2020-05-19 01:00:00,D05,304.89,396.35,16.8
2020-05-19 01:00:00,D06,194.88,253.34,24.9
2020-05-19 01:00:00,D07,221.26,287.64,18.2
2020-05-19 01:00:00,D08,224.57,291.94,17.6
2020-05-19 01:00:00,D09,224.98,292.47,13.6
2020-05-19 01:00:00,D10,247.39,321.6,21.3
2020-05-19 02:00:00,D01,243.78,316.92,15.8
2020-05-19 02:00:00,D02,190.86,248.11,22.3
2020-05-19 02:00:00,D03,255.61,332.3,23.1
2020-05-19 02:00:00,D04,176.54,229.5,11.1
2020-05-19 02:00:00,D05,256.8,333.84,12.4
2020-05-19 02:00:00,D06,212.65,276.44,24.6
2020-05-19 02:00:00,D07,237.62,308.91,24.4
2020-05-19 02:00:00,D08,211.92,275.5,23.9
2020-05-19 02:00:00,D09,208.19,270.64,23.7
2020-05-19 02:00:00,D10,222.9,289.76,24.2
2020-05-19 03:00:00,D01,240.42,312.55,14.5
2020-05-19 03:00:00,D02,199.77,259.7,15.7
2020-05-19 03:00:00,D03,252.8,328.64,24.6
2020-05-19 03:00:00,D04,193.04,250.95,20.8
2020-05-19 03:00:00,D05,255.06,331.57,19.4
2020-05-19 03:00:00,D06,209.3,272.09,23.3
2020-05-19 03:00:00,D07,239.14,310.88,20.2
2020-05-19 03:00:00,D08,220.79,287.03,13.9
2020-05-19 03:00:00,D09,216.86,281.92,14.6
2020-05-19 03:00:00,D10,232.57,302.33,10.7
2020-05-19 04:00:00,D01,272.95,354.83,11.0
2020-05-19 04:00:00,D02,215.64,280.33,11.9
2020-05-19 04:00:00,D03,223.34,290.34,18.4
2020-05-19 04:00:00,D04,189.11,245.84,17.4
2020-05-19 04:00:00,D05,282.1,366.73,14.3
2020-05-19 04:00:00,D06,218.13,283.58,17.5
2020-05-19 04:00:00,D07,236.52,307.48,22.4
2020-05-19 04:00:00,D08,244.12,317.36,15.9
2020-05-19 04:00:00,D09,237.83,309.18,23.8
2020-05-19 04:00:00,D10,246.41,320.33,13.2
2020-05-19 05:00:00,D01,276.99,360.09,12.8
2020-05-19 05:00:00,D02,182.06,236.67,14.9
2020-05-19 05:00:00,D03,255.71,332.42,23.8
2020-05-19 05:00:00,D04,194.2,252.46,24.3
2020-05-19 05:00:00,D05,255.3,331.89,10.9
2020-05-19 05:00:00,D06,215.65,280.35,24.5
2020-05-19 05:00:00,D07,244.74,318.16,10.8
2020-05-19 05:00:00,D08,220.47,286.61,13.7
2020-05-19 05:00:00,D09,215.16,279.7,10.7
2020-05-19 05:00:00,D10,264.41,343.74,17.7
2020-05-19 06:00:00,D01,581.83,756.37,11.0
2020-05-19 06:00:00,D02,401.03,521.33,18.8
2020-05-19 06:00:00,D03,579.82,753.76,17.9
2020-05-19 06:00:00,D04,447.25,581.43,22.2
2020-05-19 06:00:00,D05,559.64,727.53,13.0
2020-05-19 06:00:00,D06,479.41,623.23,16.7
2020-05-19 06:00:00,D07,515.61,670.29,16.3
2020-05-19 06:00:00,D08,508.04,660.45,23.7
2020-05-19 06:00:00,D09,450.41,585.54,14.2
2020-05-19 06:00:00,D10,542.18,704.83,20.5
2020-05-19 07:00:00,D01,577.29,750.48,24.1
2020-05-19 07:00:00,D02,466.32,606.22,18.4
2020-05-19 07:00:00,D03,507.42,659.65,16.8
2020-05-19 07:00:00,D04,431.91,561.49,22.6
2020-05-19 07:00:00,D05,667.74,868.06,19.1
2020-05-19 07:00:00,D06,467.25,607.43,10.3
2020-05-19 07:00:00,D07,492.08,639.7,12.3
2020-05-19 07:00:00,D08,467.93,608.31,16.0
2020-05-19 07:00:00,D09,473.25,615.23,19.6
2020-05-19 07:00:00,D10,541.97,704.56,18.9
2020-05-19 08:00:00,D01,559.44,727.27,14.2
2020-05-19 08:00:00,D02,480.16,624.21,11.3
2020-05-19 08:00:00,D03,585.37,760.98,14.7
2020-05-19 08:00:00,D04,416.88,541.95,11.6
2020-05-19 08:00:00,D05,559.04,726.75,16.4
2020-05-19 08:00:00,D06,487.22,633.38,14.0
2020-05-19 08:00:00,D07,544.84,708.3,14.2
2020-05-19 08:00:00,D08,502.23,652.9,23.6
2020-05-19 08:00:00,D09,524.03,681.24,17.7
2020-05-19 08:00:00,D10,509.95,662.93,12.9
2020-05-19 09:00:00,D01,781.06,1015.37,13.0
2020-05-19 09:00:00,D02,594.91,773.38,15.5
2020-05-19 09:00:00,D03,751.42,976.85,15.5
2020-05-19 09:00:00,D04,513.52,667.58,19.6
2020-05-19 09:00:00,D05,850.13,1105.17,24.6
2020-05-19 09:00:00,D06,616.01,800.82,21.3
2020-05-19 09:00:00,D07,693.58,901.65,21.3
2020-05-19 09:00:00,D08,700.81,911.05,17.3
2020-05-19 09:00:00,D09,637.56,828.83,18.1
2020-05-19 09:00:00,D10,693.45,901.49,23.4
2020-05-19 10:00:00,D01,695.35,903.96,13.1
2020-05-19 10:00:00,D02,555.47,722.11,13.1
2020-05-19 10:00:00,D03,684.68,890.08,23.6
2020-05-19 10:00:00,D04,541.67,704.17,22.8
2020-05-19 10:00:00,D05,726.33,944.23,23.5
2020-05-19 10:00:00,D06,603.54,784.6,10.5
2020-05-19 10:00:00,D07,703.13,914.07,24.3
2020-05-19 10:00:00,D08,598.74,778.36,18.7
2020-05-19 10:00:00,D09,674.37,876.68,10.1
2020-05-19 10:00:00,D10,702.83,913.68,17.1
2020-05-19 11:00:00,D01,694.12,902.35,19.4
2020-05-19 11:00:00,D02,510.24,663.31,21.3
2020-05-19 11:00:00,D03,617.02,802.13,14.6
2020-05-19 11:00:00,D04,529.66,688.55,15.7
2020-05-19 11:00:00,D05,748.32,972.82,22.5
2020-05-19 11:00:00,D06,642.94,835.82,23.1
2020-05-19 11:00:00,D07,687.97,894.36,23.3
2020-05-19 11:00:00,D08,708.79,921.43,16.1
2020-05-19 11:00:00,D09,595.67,774.37,11.5
2020-05-19 11:00:00,D10,682.03,886.64,24.2
2020-05-19 12:00:00,D01,724.75,942.17,20.0
2020-05-19 12:00:00,D02,516.98,672.08,12.2
2020-05-19 12:00:00,D03,680.03,884.04,24.3
2020-05-19 12:00:00,D04,514.5,668.85,23.2
2020-05-19 12:00:00,D05,719.19,934.94,19.3
2020-05-19 12:00:00,D06,603.4,784.42,22.9
2020-05-19 12:00:00,D07,616.86,801.92,12.8
2020-05-19 12:00:00,D08,617.11,802.25,24.2
2020-05-19 12:00:00,D09,579.51,753.36,10.6
