timestamp,district_id,route_id,passenger_count,capacity,delay_min
2020-05-18 09:00:00,D10,R05,96,80,51.8
2020-05-18 10:00:00,D01,R05,88,80,93.6
2020-05-18 10:00:00,D02,R04,105,80,90.1
2020-05-18 10:00:00,D03,R02,79,80,47.6
2020-05-18 10:00:00,D04,R05,107,80,29.8
2020-05-18 10:00:00,D05,R01,92,80,71.8
2020-05-18 10:00:00,D06,R01,102,80,60.0
2020-05-18 10:00:00,D07,R01,83,80,47.7
2020-05-18 10:00:00,D08,R04,81,80,52.6
2020-05-18 10:00:00,D09,R05,80,80,141.4
2020-05-18 10:00:00,D10,R04,74,80,54.7
2020-05-18 11:00:00,D01,R05,35,80,94.8
2020-05-18 11:00:00,D02,R05,38,80,38.1
2020-05-18 11:00:00,D03,R03,37,80,49.1
2020-05-18 11:00:00,D04,R02,26,80,34.0
2020-05-18 11:00:00,D05,R05,35,80,54.0
2020-05-18 11:00:00,D06,R05,27,80,42.7
2020-05-18 11:00:00,D07,R01,25,80,21.7
2020-05-18 11:00:00,D08,R04,46,80,23.9
2020-05-18 11:00:00,D09,R02,37,80,22.0
2020-05-18 11:00:00,D10,R04,28,80,56.3
2020-05-18 12:00:00,D01,R01,45,80,35.2
2020-05-18 12:00:00,D02,R03,51,80,24.0
2020-05-18 12:00:00,D03,R03,45,80,33.4
2020-05-18 12:00:00,D04,R02,51,80,64.2
2020-05-18 12:00:00,D05,R03,43,80,46.6
2020-05-18 12:00:00,D06,R03,47,80,32.3
2020-05-18 12:00:00,D07,R05,41,80,29.7
2020-05-18 12:00:00,D08,R02,42,80,57.0
2020-05-18 12:00:00,D09,R03,49,80,55.0
2020-05-18 12:00:00,D10,R04,51,80,53.4
2020-05-18 13:00:00,D01,R01,45,80,83.6
2020-05-18 13:00:00,D02,R02,40,80,34.2
2020-05-18 13:00:00,D03,R05,47,80,52.8
2020-05-18 13:00:00,D04,R02,43,80,29.4
2020-05-18 13:00:00,D05,R01,45,80,30.7
2020-05-18 13:00:00,D06,R03,47,80,55.5
2020-05-18 13:00:00,D07,R05,43,80,67.6
2020-05-18 13:00:00,D08,R04,55,80,71.8
2020-05-18 13:00:00,D09,R01,44,80,36.3
2020-05-18 13:00:00,D10,R03,43,80,93.2
2020-05-18 14:00:00,D01,R03,51,80,91.4
2020-05-18 14:00:00,D02,R05,49,80,75.8
2020-05-18 14:00:00,D03,R04,42,80,66.5
2020-05-18 14:00:00,D04,R03,43,80,27.6
2020-05-18 14:00:00,D05,R04,46,80,30.4
2020-05-18 14:00:00,D06,R02,52,80,28.1
2020-05-18 14:00:00,D07,R01,52,80,63.4
2020-05-18 14:00:00,D08,R03,41,80,54.2
2020-05-18 14:00:00,D09,R02,41,80,25.8
2020-05-18 14:00:00,D10,R04,50,80,85.6
2020-05-18 15:00:00,D01,R03,40,80,69.1
2020-05-18 15:00:00,D02,R04,40,80,63.6
2020-05-18 15:00:00,D03,R03,31,80,24.3
2020-05-18 15:00:00,D04,R05,44,80,26.4
2020-05-18 15:00:00,D05,R03,39,80,65.8
2020-05-18 15:00:00,D06,R05,47,80,32.3
2020-05-18 15:00:00,D07,R03,45,80,37.3
2020-05-18 15:00:00,D08,R03,25,80,29.2
2020-05-18 15:00:00,D09,R05,26,80,55.2
2020-05-18 15:00:00,D10,R02,34,80,93.5
2020-05-18 16:00:00,D01,R01,26,80,24.0
2020-05-18 16:00:00,D02,R05,31,80,26.5
2020-05-18 16:00:00,D03,R02,32,80,72.4
2020-05-18 16:00:00,D04,R03,25,80,56.0
2020-05-18 16:00:00,D05,R02,26,80,32.2
2020-05-18 16:00:00,D06,R01,34,80,15.6
2020-05-18 16:00:00,D07,R05,28,80,54.3
2020-05-18 16:00:00,D08,R05,29,80,42.4
2020-05-18 16:00:00,D09,R04,46,80,66.5
2020-05-18 16:00:00,D10,R05,31,80,84.7
2020-05-18 17:00:00,D01,R01,83,80,140.6
2020-05-18 17:00:00,D02,R01,72,80,124.4
2020-05-18 17:00:00,D03,R01,76,80,59.6
2020-05-18 17:00:00,D04,R01,107,80,97.2
2020-05-18 17:00:00,D05,R04,106,80,47.2
2020-05-18 17:00:00,D06,R01,99,80,92.7
2020-05-18 17:00:00,D07,R04,90,80,76.6
2020-05-18 17:00:00,D08,R04,100,80,33.7
2020-05-18 17:00:00,D09,R04,75,80,42.8
2020-05-18 17:00:00,D10,R02,68,80,133.2
2020-05-18 18:00:00,D01,R04,89,80,102.1
2020-05-18 18:00:00,D02,R01,75,80,98.6
2020-05-18 18:00:00,D03,R05,70,80,81.1
2020-05-18 18:00:00,D04,R03,89,80,102.6
2020-05-18 18:00:00,D05,R05,81,80,107.4
2020-05-18 18:00:00,D06,R03,103,80,81.2
2020-05-18 18:00:00,D07,R05,79,80,89.9
2020-05-18 18:00:00,D08,R05,87,80,96.7
2020-05-18 18:00:00,D09,R05,90,80,91.3
2020-05-18 18:00:00,D10,R04,104,80,76.2
2020-05-18 19:00:00,D01,R03,80,80,130.2
2020-05-18 19:00:00,D02,R01,72,80,106.9
2020-05-18 19:00:00,D03,R03,94,80,137.8
2020-05-18 19:00:00,D04,R02,74,80,71.3
2020-05-18 19:00:00,D05,R01,103,80,96.3
2020-05-18 19:00:00,D06,R04,92,80,44.4
2020-05-18 19:00:00,D07,R02,100,80,100.4
2020-05-18 19:00:00,D08,R01,98,80,83.3
2020-05-18 19:00:00,D09,R01,104,80,64.7
2020-05-18 19:00:00,D10,R05,84,80,71.7
2020-05-18 20:00:00,D01,R02,43,80,73.3
2020-05-18 20:00:00,D02,R05,35,80,41.9
2020-05-18 20:00:00,D03,R04,45,80,58.0
2020-05-18 20:00:00,D04,R03,46,80,26.1
2020-05-18 20:00:00,D05,R01,45,80,41.7
2020-05-18 20:00:00,D06,R05,27,80,15.8
2020-05-18 20:00:00,D07,R04,34,80,43.4
2020-05-18 20:00:00,D08,R05,38,80,45.9
2020-05-18 20:00:00,D09,R05,25,80,51.1
2020-05-18 20:00:00,D10,R05,42,80,75.3
2020-05-18 21:00:00,D01,R04,37,80,36.5
2020-05-18 21:00:00,D02,R03,40,80,35.3
2020-05-18 21:00:00,D03,R04,37,80,62.8
2020-05-18 21:00:00,D04,R05,37,80,51.0
2020-05-18 21:00:00,D05,R01,42,80,53.8
2020-05-18 21:00:00,D06,R02,37,80,36.2
2020-05-18 21:00:00,D07,R05,26,80,47.1
2020-05-18 21:00:00,D08,R05,36,80,40.6
2020-05-18 21:00:00,D09,R03,47,80,59.5
2020-05-18 21:00:00,D10,R03,33,80,66.1
2020-05-18 22:00:00,D01,R04,13,80,6.7
2020-05-18 22:00:00,D02,R04,5,80,6.6
2020-05-18 22:00:00,D03,R04,6,80,12.4
2020-05-18 22:00:00,D04,R05,14,80,11.3
2020-05-18 22:00:00,D05,R03,7,80,14.4
2020-05-18 22:00:00,D06,R03,7,80,3.6
2020-05-18 22:00:00,D07,R02,4,80,9.1
2020-05-18 22:00:00,D08,R01,15,80,5.7
2020-05-18 22:00:00,D09,R03,13,80,9.6
2020-05-18 22:00:00,D10,R05,5,80,12.3
2020-05-18 23:00:00,D01,R05,9,80,5.7
2020-05-18 23:00:00,D02,R02,9,80,5.0
2020-05-18 23:00:00,D03,R03,10,80,9.1
2020-05-18 23:00:00,D04,R05,5,80,9.0
2020-05-18 23:00:00,D05,R01,10,80,8.9
2020-05-18 23:00:00,D06,R03,8,80,11.3
2020-05-18 23:00:00,D07,R03,4,80,11.5
2020-05-18 23:00:00,D08,R05,6,80,7.2
2020-05-18 23:00:00,D09,R03,8,80,7.7
2020-05-18 23:00:00,D10,R02,6,80,14.1
2020-05-19 00:00:00,D01,R02,4,80,18.8
2020-05-19 00:00:00,D02,R05,9,80,7.1
2020-05-19 00:00:00,D03,R02,13,80,6.7
2020-05-19 00:00:00,D04,R04,7,80,4.0
2020-05-19 00:00:00,D05,R03,4,80,9.3
2020-05-19 00:00:00,D06,R04,14,80,8.3
2020-05-19 00:00:00,D07,R03,12,80,12.0
2020-05-19 00:00:00,D08,R03,9,80,6.4
2020-05-19 00:00:00,D09,R02,11,80,8.6
2020-05-19 00:00:00,D10,R01,15,80,12.7
2020-05-19 01:00:00,D01,R05,9,80,11.5
2020-05-19 01:00:00,D02,R02,14,80,10.4
2020-05-19 01:00:00,D03,R05,12,80,12.4
2020-05-19 01:00:00,D04,R01,12,80,4.0
2020-05-19 01:00:00,D05,R04,9,80,7.1
2020-05-19 01:00:00,D06,R02,6,80,5.6
2020-05-19 01:00:00,D07,R01,7,80,15.2
2020-05-19 01:00:00,D08,R03,11,80,6.9
2020-05-19 01:00:00,D09,R02,13,80,8.5
2020-05-19 01:00:00,D10,R04,15,80,13.3
2020-05-19 02:00:00,D01,R04,7,80,7.8
2020-05-19 02:00:00,D02,R03,15,80,4.3
2020-05-19 02:00:00,D03,R04,7,80,8.2
2020-05-19 02:00:00,D04,R01,8,80,3.2
2020-05-19 02:00:00,D05,R01,15,80,5.1
2020-05-19 02:00:00,D06,R01,5,80,9.7
2020-05-19 02:00:00,D07,R03,4,80,6.3
2020-05-19 02:00:00,D08,R03,15,80,4.0
2020-05-19 02:00:00,D09,R04,9,80,10.3
2020-05-19 02:00:00,D10,R05,4,80,15.2
2020-05-19 03:00:00,D01,R05,12,80,14.3
2020-05-19 03:00:00,D02,R05,4,80,10.1
2020-05-19 03:00:00,D03,R05,14,80,10.2
2020-05-19 03:00:00,D04,R01,14,80,11.2
2020-05-19 03:00:00,D05,R05,4,80,14.4
2020-05-19 03:00:00,D06,R04,8,80,4.8
2020-05-19 03:00:00,D07,R03,11,80,7.1
2020-05-19 03:00:00,D08,R01,4,80,8.0
2020-05-19 03:00:00,D09,R05,12,80,9.0
2020-05-19 03:00:00,D10,R02,4,80,9.4
2020-05-19 04:00:00,D01,R02,14,80,7.2
2020-05-19 04:00:00,D02,R01,15,80,4.5
2020-05-19 04:00:00,D03,R01,11,80,4.6
2020-05-19 04:00:00,D04,R01,13,80,9.6
2020-05-19 04:00:00,D05,R02,8,80,12.0
2020-05-19 04:00:00,D06,R05,13,80,4.1
2020-05-19 04:00:00,D07,R05,10,80,6.5
2020-05-19 04:00:00,D08,R03,8,80,8.2
2020-05-19 04:00:00,D09,R03,11,80,6.1
2020-05-19 04:00:00,D10,R03,8,80,10.0
2020-05-19 05:00:00,D01,R05,15,80,19.2
2020-05-19 05:00:00,D02,R02,11,80,11.4
2020-05-19 05:00:00,D03,R04,5,80,6.8
2020-05-19 05:00:00,D04,R02,9,80,6.2
2020-05-19 05:00:00,D05,R02,7,80,19.4
2020-05-19 05:00:00,D06,R04,6,80,8.6
2020-05-19 05:00:00,D07,R02,13,80,12.1
2020-05-19 05:00:00,D08,R03,10,80,8.6
2020-05-19 05:00:00,D09,R05,14,80,12.8
2020-05-19 05:00:00,D10,R05,10,80,6.3
2020-05-19 06:00:00,D01,R04,34,80,86.1
2020-05-19 06:00:00,D02,R02,40,80,61.7
2020-05-19 06:00:00,D03,R02,28,80,32.0
2020-05-19 06:00:00,D04,R01,30,80,30.1
2020-05-19 06:00:00,D05,R04,38,80,33.0
2020-05-19 06:00:00,D06,R04,27,80,44.5
2020-05-19 06:00:00,D07,R01,37,80,39.8
2020-05-19 06:00:00,D08,R04,36,80,17.2
2020-05-19 06:00:00,D09,R04,35,80,39.5
2020-05-19 06:00:00,D10,R05,30,80,83.5
2020-05-19 07:00:00,D01,R04,45,80,61.5
2020-05-19 07:00:00,D02,R02,38,80,35.7
2020-05-19 07:00:00,D03,R03,33,80,19.2
2020-05-19 07:00:00,D04,R02,42,80,45.3
2020-05-19 07:00:00,D05,R02,28,80,80.9
2020-05-19 07:00:00,D06,R01,43,80,54.2
2020-05-19 07:00:00,D07,R04,42,80,19.8
2020-05-19 07:00:00,D08,R01,37,80,30.5
2020-05-19 07:00:00,D09,R05,40,80,32.6
2020-05-19 07:00:00,D10,R03,39,80,51.3
2020-05-19 08:00:00,D01,R01,111,80,93.4
2020-05-19 08:00:00,D02,R01,109,80,53.1
2020-05-19 08:00:00,D03,R01,104,80,71.0
2020-05-19 08:00:00,D04,R03,89,80,30.5
2020-05-19 08:00:00,D05,R03,92,80,84.5
2020-05-19 08:00:00,D06,R05,111,80,67.5
2020-05-19 08:00:00,D07,R02,101,80,111.4
2020-05-19 08:00:00,D08,R03,92,80,90.3
2020-05-19 08:00:00,D09,R05,85,80,80.1
2020-05-19 08:00:00,D10,R05,105,80,87.4
2020-05-19 09:00:00,D01,R03,98,80,195.1
2020-05-19 09:00:00,D02,R05,83,80,82.1
2020-05-19 09:00:00,D03,R01,85,80,31.7
2020-05-19 09:00:00,D04,R04,97,80,28.6
2020-05-19 09:00:00,D05,R04,96,80,126.6
2020-05-19 09:00:00,D06,R01,77,80,54.9
2020-05-19 09:00:00,D07,R04,105,80,42.4
2020-05-19 09:00:00,D08,R01,99,80,69.4
2020-05-19 09:00:00,D09,R02,77,80,52.7
2020-05-19 09:00:00,D10,R04,95,80,150.6
2020-05-19 10:00:00,D01,R01,73,80,114.4
2020-05-19 10:00:00,D02,R03,85,80,95.5
2020-05-19 10:00:00,D03,R05,77,80,58.4
2020-05-19 10:00:00,D04,R05,92,80,30.4
2020-05-19 10:00:00,D05,R01,107,80,61.0
2020-05-19 10:00:00,D06,R03,81,80,69.7
2020-05-19 10:00:00,D07,R01,88,80,45.9
2020-05-19 10:00:00,D08,R03,91,80,56.6
2020-05-19 10:00:00,D09,R03,96,80,57.4
2020-05-19 10:00:00,D10,R05,108,80,142.2
2020-05-19 11:00:00,D01,R04,28,80,51.0
2020-05-19 11:00:00,D02,R02,47,80,58.9
2020-05-19 11:00:00,D03,R02,27,80,35.1
2020-05-19 11:00:00,D04,R01,27,80,46.1
2020-05-19 11:00:00,D05,R05,29,80,35.1
2020-05-19 11:00:00,D06,R04,33,80,53.8
2020-05-19 11:00:00,D07,R01,40,80,31.6
2020-05-19 11:00:00,D08,R03,32,80,55.3
2020-05-19 11:00:00,D09,R01,42,80,66.8
2020-05-19 11:00:00,D10,R05,39,80,67.2
2020-05-19 12:00:00,D01,R02,46,80,52.4
2020-05-19 12:00:00,D02,R03,45,80,51.7
2020-05-19 12:00:00,D03,R05,51,80,34.7
2020-05-19 12:00:00,D04,R04,44,80,59.6
2020-05-19 12:00:00,D05,R03,52,80,57.2
2020-05-19 12:00:00,D06,R05,53,80,41.2
2020-05-19 12:00:00,D07,R03,40,80,56.4
2020-05-19 12:00:00,D08,R01,41,80,20.2
2020-05-19 12:00:00,D09,R04,42,80,27.7
2020-05-19 12:00:00,D10,R05,41,80,37.9
2020-05-19 13:00:00,D01,R03,45,80,66.2
2020-05-19 13:00:00,D02,R02,51,80,28.3
2020-05-19 13:00:00,D03,R01,50,80,36.2
2020-05-19 13:00:00,D04,R04,52,80,49.5
2020-05-19 13:00:00,D05,R04,41,80,61.5
2020-05-19 13:00:00,D06,R04,50,80,30.5
2020-05-19 13:00:00,D07,R03,48,80,75.1
2020-05-19 13:00:00,D08,R01,40,80,37.9
2020-05-19 13:00:00,D09,R04,54,80,50.8
2020-05-19 13:00:00,D10,R02,40,80,130.3
2020-05-19 14:00:00,D01,R05,50,80,85.6
2020-05-19 14:00:00,D02,R05,48,80,47.0
2020-05-19 14:00:00,D03,R01,48,80,70.6
2020-05-19 14:00:00,D04,R01,50,80,65.9
2020-05-19 14:00:00,D05,R03,48,80,49.1
2020-05-19 14:00:00,D06,R01,40,80,29.2
2020-05-19 14:00:00,D07,R02,41,80,55.1
2020-05-19 14:00:00,D08,R02,49,80,30.0
2020-05-19 14:00:00,D09,R05,50,80,74.6
2020-05-19 14:00:00,D10,R03,45,80,125.4
2020-05-19 15:00:00,D01,R03,29,80,77.7
2020-05-19 15:00:00,D02,R01,26,80,66.7
2020-05-19 15:00:00,D03,R04,29,80,35.3
2020-05-19 15:00:00,D04,R01,30,80,35.2
2020-05-19 15:00:00,D05,R03,35,80,49.5
2020-05-19 15:00:00,D06,R05,35,80,43.7
2020-05-19 15:00:00,D07,R01,39,80,43.5
2020-05-19 15:00:00,D08,R01,33,80,43.4
2020-05-19 15:00:00,D09,R02,35,80,19.9
2020-05-19 15:00:00,D10,R05,33,80,96.1
2020-05-19 16:00:00,D01,R04,27,80,51.6
2020-05-19 16:00:00,D02,R03,39,80,31.9
2020-05-19 16:00:00,D03,R02,41,80,23.6
2020-05-19 16:00:00,D04,R04,26,80,39.5
2020-05-19 16:00:00,D05,R03,46,80,84.4
2020-05-19 16:00:00,D06,R05,36,80,16.3
2020-05-19 16:00:00,D07,R02,46,80,55.4
2020-05-19 16:00:00,D08,R01,25,80,52.7
2020-05-19 16:00:00,D09,R04,44,80,27.1
2020-05-19 16:00:00,D10,R02,47,80,87.8
2020-05-19 17:00:00,D01,R03,107,80,157.6
2020-05-19 17:00:00,D02,R02,75,80,62.5
2020-05-19 17:00:00,D03,R04,97,80,42.1
2020-05-19 17:00:00,D04,R05,100,80,56.8
2020-05-19 17:00:00,D05,R03,80,80,86.5
2020-05-19 17:00:00,D06,R02,73,80,44.0
2020-05-19 17:00:00,D07,R01,96,80,121.7
2020-05-19 17:00:00,D08,R05,74,80,32.3
2020-05-19 17:00:00,D09,R04,69,80,43.4
2020-05-19 17:00:00,D10,R04,84,80,58.9
2020-05-19 18:00:00,D01,R05,104,80,128.0
2020-05-19 18:00:00,D02,R05,103,80,89.7
2020-05-19 18:00:00,D03,R03,73,80,144.9
2020-05-19 18:00:00,D04,R02,70,80,24.7
2020-05-19 18:00:00,D05,R05,95,80,100.9
2020-05-19 18:00:00,D06,R02,96,80,80.4
2020-05-19 18:00:00,D07,R03,86,80,29.6
2020-05-19 18:00:00,D08,R04,70,80,71.5
2020-05-19 18:00:00,D09,R05,105,80,97.8
2020-05-19 18:00:00,D10,R04,92,80,91.2
2020-05-19 19:00:00,D01,R04,107,80,127.6
2020-05-19 19:00:00,D02,R05,74,80,94.9
2020-05-19 19:00:00,D03,R02,101,80,83.7
2020-05-19 19:00:00,D04,R01,78,80,80.7
2020-05-19 19:00:00,D05,R02,71,80,90.3
2020-05-19 19:00:00,D06,R03,91,80,31.1
2020-05-19 19:00:00,D07,R04,93,80,49.0
2020-05-19 19:00:00,D08,R02,102,80,116.1
2020-05-19 19:00:00,D09,R02,93,80,105.8
2020-05-19 19:00:00,D10,R01,98,80,111.5
2020-05-19 20:00:00,D01,R02,39,80,32.1
2020-05-19 20:00:00,D02,R05,36,80,18.8
2020-05-19 20:00:00,D03,R05,43,80,43.8
2020-05-19 20:00:00,D04,R03,40,80,31.0
2020-05-19 20:00:00,D05,R05,38,80,58.6
2020-05-19 20:00:00,D06,R02,31,80,30.6
2020-05-19 20:00:00,D07,R03,31,80,57.4
2020-05-19 20:00:00,D08,R04,30,80,55.2
2020-05-19 20:00:00,D09,R03,42,80,47.3
2020-05-19 20:00:00,D10,R04,35,80,33.6
2020-05-19 21:00:00,D01,R02,45,80,37.7
2020-05-19 21:00:00,D02,R02,44,80,20.6
2020-05-19 21:00:00,D03,R04,36,80,29.0
2020-05-19 21:00:00,D04,R01,27,80,18.3
2020-05-19 21:00:00,D05,R04,42,80,37.7
2020-05-19 21:00:00,D06,R03,33,80,51.4
2020-05-19 21:00:00,D07,R02,24,80,38.7
2020-05-19 21:00:00,D08,R01,27,80,27.3
2020-05-19 21:00:00,D09,R05,38,80,25.9
2020-05-19 21:00:00,D10,R01,39,80,55.9
2020-05-19 22:00:00,D01,R02,8,80,11.0
2020-05-19 22:00:00,D02,R02,9,80,11.5
2020-05-19 22:00:00,D03,R01,4,80,4.0
2020-05-19 22:00:00,D04,R02,6,80,5.3
2020-05-19 22:00:00,D05,R03,14,80,18.1
2020-05-19 22:00:00,D06,R01,12,80,7.8
2020-05-19 22:00:00,D07,R01,4,80,13.4
2020-05-19 22:00:00,D08,R03,13,80,8.9
2020-05-19 22:00:00,D09,R01,9,80,8.2
2020-05-19 22:00:00,D10,R05,4,80,5.6
2020-05-19 23:00:00,D01,R03,12,80,13.9
2020-05-19 23:00:00,D02,R04,5,80,7.9
2020-05-19 23:00:00,D03,R05,11,80,14.3
2020-05-19 23:00:00,D04,R02,6,80,8.5
2020-05-19 23:00:00,D05,R05,6,80,19.2
2020-05-19 23:00:00,D06,R04,6,80,10.9
2020-05-19 23:00:00,D07,R01,6,80,9.1
2020-05-19 23:00:00,D08,R01,14,80,6.5
2020-05-19 23:00:00,D09,R05,15,80,7.1
2020-05-19 23:00:00,D10,R01,8,80,9.2
2020-05-20 00:00:00,D01,R05,10,80,6.1
2020-05-20 00:00:00,D02,R02,10,80,13.4
2020-05-20 00:00:00,D03,R05,12,80,5.7
2020-05-20 00:00:00,D04,R05,5,80,7.9
2020-05-20 00:00:00,D05,R03,8,80,8.3
2020-05-20 00:00:00,D06,R01,13,80,7.8
2020-05-20 00:00:00,D07,R05,15,80,13.1
2020-05-20 00:00:00,D08,R01,8,80,10.9
2020-05-20 00:00:00,D09,R03,15,80,4.7
2020-05-20 00:00:00,D10,R04,14,80,18.9
2020-05-20 01:00:00,D01,R02,11,80,8.9
2020-05-20 01:00:00,D02,R05,11,80,12.5
2020-05-20 01:00:00,D03,R02,13,80,6.9
2020-05-20 01:00:00,D04,R05,4,80,9.8
2020-05-20 01:00:00,D05,R01,9,80,17.5
2020-05-20 01:00:00,D06,R01,6,80,8.8
2020-05-20 01:00:00,D07,R05,12,80,5.4
2020-05-20 01:00:00,D08,R01,4,80,6.1
2020-05-20 01:00:00,D09,R02,14,80,6.7
2020-05-20 01:00:00,D10,R05,7,80,6.2
2020-05-20 02:00:00,D01,R01,5,80,10.6
2020-05-20 02:00:00,D02,R01,14,80,9.1
2020-05-20 02:00:00,D03,R01,15,80,12.6
2020-05-20 02:00:00,D04,R05,15,80,6.9
2020-05-20 02:00:00,D05,R05,13,80,6.8
2020-05-20 02:00:00,D06,R05,14,80,6.8
2020-05-20 02:00:00,D07,R04,9,80,9.0
2020-05-20 02:00:00,D08,R04,4,80,10.8
2020-05-20 02:00:00,D09,R03,9,80,4.8
2020-05-20 02:00:00,D10,R02,6,80,14.2
2020-05-20 03:00:00,D01,R03,11,80,10.0
2020-05-20 03:00:00,D02,R02,14,80,6.9
2020-05-20 03:00:00,D03,R02,14,80,5.3
2020-05-20 03:00:00,D04,R02,7,80,6.4
2020-05-20 03:00:00,D05,R02,10,80,6.1
2020-05-20 03:00:00,D06,R01,7,80,13.1
2020-05-20 03:00:00,D07,R02,13,80,13.3
2020-05-20 03:00:00,D08,R04,9,80,3.8
2020-05-20 03:00:00,D09,R01,13,80,9.4
2020-05-20 03:00:00,D10,R05,15,80,14.7
2020-05-20 04:00:00,D01,R04,12,80,12.9
2020-05-20 04:00:00,D02,R01,7,80,9.1
2020-05-20 04:00:00,D03,R01,5,80,8.8
2020-05-20 04:00:00,D04,R03,11,80,11.2
2020-05-20 04:00:00,D05,R05,5,80,10.7
2020-05-20 04:00:00,D06,R01,9,80,5.8
2020-05-20 04:00:00,D07,R03,5,80,11.5
2020-05-20 04:00:00,D08,R02,12,80,4.0
2020-05-20 04:00:00,D09,R01,5,80,11.5
2020-05-20 04:00:00,D10,R01,6,80,9.0
2020-05-20 05:00:00,D01,R05,9,80,11.2
2020-05-20 05:00:00,D02,R01,6,80,8.2
2020-05-20 05:00:00,D03,R05,9,80,13.4
2020-05-20 05:00:00,D04,R05,5,80,10.8
2020-05-20 05:00:00,D05,R01,5,80,17.7
2020-05-20 05:00:00,D06,R03,15,80,10.8
2020-05-20 05:00:00,D07,R02,10,80,5.9
2020-05-20 05:00:00,D08,R01,15,80,7.6
2020-05-20 05:00:00,D09,R03,5,80,5.5
2020-05-20 05:00:00,D10,R04,14,80,14.4
2020-05-20 06:00:00,D01,R02,40,80,81.9
2020-05-20 06:00:00,D02,R02,47,80,66.1
2020-05-20 06:00:00,D03,R03,29,80,57.6
2020-05-20 06:00:00,D04,R01,46,80,21.6
2020-05-20 06:00:00,D05,R01,24,80,68.4
2020-05-20 06:00:00,D06,R01,42,80,54.6
2020-05-20 06:00:00,D07,R05,39,80,66.0
2020-05-20 06:00:00,D08,R05,45,80,55.3
2020-05-20 06:00:00,D09,R02,30,80,59.7
2020-05-20 06:00:00,D10,R01,33,80,88.4
2020-05-20 07:00:00,D01,R01,33,80,39.4
2020-05-20 07:00:00,D02,R05,44,80,25.1
2020-05-20 07:00:00,D03,R02,31,80,60.1
2020-05-20 07:00:00,D04,R05,46,80,22.3
2020-05-20 07:00:00,D05,R01,43,80,40.2
2020-05-20 07:00:00,D06,R03,27,80,33.6
2020-05-20 07:00:00,D07,R05,37,80,25.9
2020-05-20 07:00:00,D08,R05,44,80,38.7
2020-05-20 07:00:00,D09,R03,31,80,68.0
2020-05-20 07:00:00,D10,R05,36,80,59.8
2020-05-20 08:00:00,D01,R05,97,80,152.2
2020-05-20 08:00:00,D02,R03,85,80,54.3
2020-05-20 08:00:00,D03,R01,111,80,109.5
2020-05-20 08:00:00,D04,R01,110,80,100.0
2020-05-20 08:00:00,D05,R02,95,80,97.7
2020-05-20 08:00:00,D06,R03,99,80,78.8
2020-05-20 08:00:00,D07,R04,73,80,99.1
2020-05-20 08:00:00,D08,R04,78,80,103.0
2020-05-20 08:00:00,D09,R05,103,80,80.6
2020-05-20 08:00:00,D10,R05,87,80,45.7
2020-05-20 09:00:00,D01,R02,87,80,76.1
2020-05-20 09:00:00,D02,R02,108,80,93.9
2020-05-20 09:00:00,D03,R04,75,80,47.5
2020-05-20 09:00:00,D04,R02,77,80,82.9
2020-05-20 09:00:00,D05,R02,77,80,56.9
2020-05-20 09:00:00,D06,R03,109,80,38.9
2020-05-20 09:00:00,D07,R04,76,80,99.1
2020-05-20 09:00:00,D08,R01,92,80,36.2
2020-05-20 09:00:00,D09,R03,86,80,124.3
2020-05-20 09:00:00,D10,R03,75,80,133.3
2020-05-20 10:00:00,D01,R03,92,80,133.0
2020-05-20 10:00:00,D02,R02,110,80,90.9
2020-05-20 10:00:00,D03,R01,100,80,54.2
2020-05-20 10:00:00,D04,R05,80,80,45.4
2020-05-20 10:00:00,D05,R03,95,80,63.5
2020-05-20 10:00:00,D06,R04,107,80,60.6
2020-05-20 10:00:00,D07,R02,92,80,75.2
2020-05-20 10:00:00,D08,R02,100,80,53.7
2020-05-20 10:00:00,D09,R02,98,80,44.0
2020-05-20 10:00:00,D10,R04,107,80,176.5
2020-05-20 11:00:00,D01,R05,35,80,88.7
2020-05-20 11:00:00,D02,R03,27,80,52.5
2020-05-20 11:00:00,D03,R05,33,80,43.0
2020-05-20 11:00:00,D04,R03,36,80,45.4
2020-05-20 11:00:00,D05,R02,42,80,66.9
2020-05-20 11:00:00,D06,R03,36,80,35.6
2020-05-20 11:00:00,D07,R05,41,80,23.5
2020-05-20 11:00:00,D08,R03,45,80,20.9
2020-05-20 11:00:00,D09,R03,40,80,36.5
2020-05-20 11:00:00,D10,R04,31,80,59.7
2020-05-20 12:00:00,D01,R02,52,80,112.2
2020-05-20 12:00:00,D02,R05,46,80,68.2
2020-05-20 12:00:00,D03,R04,46,80,37.7
2020-05-20 12:00:00,D04,R03,40,80,60.4
2020-05-20 12:00:00,D05,R05,52,80,59.6
2020-05-20 12:00:00,D06,R05,40,80,75.1
2020-05-20 12:00:00,D07,R03,46,80,59.6
2020-05-20 12:00:00,D08,R05,48,80,37.1
2020-05-20 12:00:00,D09,R01,44,80,90.1
2020-05-20 12:00:00,D10,R03,52,80,67.4
2020-05-20 13:00:00,D01,R02,49,80,40.3
2020-05-20 13:00:00,D02,R05,44,80,57.2
2020-05-20 13:00:00,D03,R01,43,80,42.3
2020-05-20 13:00:00,D04,R03,51,80,52.6
2020-05-20 13:00:00,D05,R01,50,80,58.5
2020-05-20 13:00:00,D06,R04,53,80,53.9
